id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropEffect	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	dropSilhouette	linkEquipmentId	linkLookInfoId	sortingNumber
241510	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241511	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241512	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241513	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241514	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241515	premium_gacha	0	service	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
241516	premium_box	1	magical	1	Icon_Items.Gift_Box03_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000078	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241517	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle4_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000083	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241518	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle4_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000084	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241519	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle4_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000085	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241520	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle4_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000086	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241521	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle3_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000087	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241522	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle3_Tex	0	1000	3	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000088	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
241523	premium_compose	0	service	1	Icon_Items.cube_reward07_Tex	0	1000	3	NO_COMBAT	PREMIUM_COMPOSE	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	True	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
