id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropEffect	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	dropSilhouette	linkEquipmentId	linkLookInfoId	sortingNumber
247510	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000018	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247511	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247512	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247513	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000032	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247514	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000033	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247515	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000034	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247516	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000035	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247517	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247518	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247519	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000039	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247520	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000040	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247521	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000041	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247522	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000042	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247523	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000043	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247524	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000044	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247525	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000045	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247526	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000046	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247527	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000047	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247528	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000048	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247529	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247530	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000049	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247531	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000050	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247532	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247533	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247534	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247535	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247536	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247537	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000099	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247538	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000100	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247539	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000101	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247540	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000102	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247541	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000103	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247542	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000104	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247543	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000105	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247544	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000106	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247545	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000107	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247546	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000108	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247547	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247548	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247549	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247550	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247551	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247552	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247553	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247554	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247555	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247556	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247557	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000130	0	True	0	0	False	False	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247558	premium_gacha	0	service	1	Icon_Items.tresurebox2_Tex	0	1000	0	NO_COMBAT	GACHA	1	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False	Item_Drop.PS.Item_Drop_OneMoney_PS	InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	False	0	0	0	0	0	0	True	0	0	False	False	0	False	True				
247559	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000141	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247560	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000142	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
247561	premium_box	1	magical	1	Icon_Items.Gift_Box04_Tex	0	1000	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	True	False		InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0	19000143	0	True	0	0	False	True	0	False	True	Item_DropBox.SM.Gift_Box03_SM	0	0	0
