id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	requiredLevel	dropEffect
243010	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000076	0	True	0	0	0	False	True	0	False	True		
243011	premium_compose	0	service	1	Icon_Items.cube_reward06_Tex	0	1000	1	NO_COMBAT	PREMIUM_COMPOSE	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243012	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000119	0	True	0	0	0	False	True	0	False	True		
243013	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000120	0	True	0	0	0	False	True	0	False	True		
243014	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000121	0	True	0	0	0	False	True	0	False	True		
243015	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	3	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000122	0	True	0	0	0	False	True	0	False	True		
243016	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000123	0	True	0	0	0	False	True	0	False	True		
243017	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000124	0	True	0	0	0	False	True	0	False	True		
243018	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000125	0	True	0	0	0	False	True	0	False	True		
243019	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000126	0	True	0	0	0	False	True	0	False	True		
243020	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000127	0	True	0	0	0	False	True	0	False	True		
243021	premium_box	1	magical	1	Icon_Items.PremiumBox_Vehicle2_Tex	0	1000	2	NO_COMBAT	DISPOSAL	InterfaceSound.Equip_ItemCUE.Equip_SackCue	InterfaceSound.UseItem.UseItemCue	False	None	0	False	False	31	False	False	Item_DropBox.SM.Gift_Box03_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	19000128	0	True	0	0	0	False	True	0	False	True		
243022	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243023	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243024	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243025	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243026	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243027	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243028	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243029	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243030	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
243031	premium_gacha	0	service	1	Icon_Items.PremiumBox_Etc5_Tex	0	1000	3	NO_COMBAT	GACHA	InterfaceSound.Equip_ItemCUE.Equip_PlateCue	InterfaceSound.UseItem.UseItemCue	False	None	1	False	False	0	False	False		InterfaceSound.Drop_ItemCUE.Drop_GoldCue	False	False	True	0	0			0	0	0	0	True	0	0		False	True	0	False	True	1	Item_Drop.PS.Item_Drop_OneMoney_PS
