id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkMasterpiecePassivityId	linkPassivityId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	requiredClass	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	usedSound	enchantEquipType	linkPassivityCategoryId	dropIdentify	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	masterpieceBasicStatRevise	equipmentSetId	gambleItemGrade	conversionSmallGroup	gambleItemType	dropEffect	requiredGender	requiredRace	styleCostumeId
2011	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317200	"150100;317200"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
2012	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317210	"150100;317210"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
2013	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317220	"150100;317220"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
2014	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317230	"150100;317230"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
2015	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317240	"150100;317240"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
2016	dual_01	0	dual	1	Icon_Equipments.dual1_Tex	0	1	0	NO_COMBAT	EQUIP_WEAPON	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue	False	None	293038	False	False	0	True	False	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	10101100	101007	317250	"150100;317250"	0	0	0	0	True	WARRIOR	29304	0	0	True	True	0	False	True																
6314	generalMaterial	0	generalMaterial	60	Icon_Items.High_Quality_Leather_Tex	0	100	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		10000	0	0	True	True	0	False	True																
6330	generalMaterial	0	alchemyMaterial	60	Icon_Items.small_energyA6_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		10000	0	0	True	True	0	False	True																
6331	generalMaterial	0	alchemyMaterial	60	Icon_Items.q_slateletter_Tex	0	100	3	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		10000	0	0	True	True	0	False	True																
6334	combat_Item_111	5	combat	60	Icon_Items.HP_Drug_Level_57_Tex	0	10	3	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0			0	0	60221107	0	True		100000	0	0	True	True	0	False	True	InterfaceSound.UseItem.Use_PotionDrinkCue															
6337	generalMaterial	0	alchemyMaterial	60	Icon_Items.Enchant_Material_Yellow_Tex	0	100	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		10000	0	0	True	True	0	False	True																
6340	generalMaterial	0	alchemyMaterial	60	Icon_Items.Enchant_Material_Yellow_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		50000	0	0	True	True	0	False	True																
6342	combat_Item_111	5	enchantScroll	60	Icon_Items.body_Enchant_Scroll_1_Tex	0	10	1	EQUIP_ARMOR_BODY	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Body_Armor	101													
6346	combat_Item_111	5	enchantScroll	60	Icon_Items.body_Enchant_Scroll_2_Tex	0	10	1	EQUIP_ARMOR_BODY	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Body_Armor	105													
6350	combat_Item_111	5	enchantScroll	60	Icon_Items.body_Enchant_Scroll_3_Tex	0	10	1	EQUIP_ARMOR_BODY	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Body_Armor	109													
6369	combat_Item_111	5	enchantScroll	60	Icon_Items.leg_Enchant_Scroll_2_Tex	0	10	1	EQUIP_ARMOR_LEG	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Leg_Armor	128													
6373	combat_Item_111	5	enchantScroll	60	Icon_Items.leg_Enchant_Scroll_3_Tex	0	10	1	EQUIP_ARMOR_LEG	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Leg_Armor	132													
6394	generalMaterial	0	alchemyMaterial	60	Icon_Items.Piece_Enchant_Material_Red_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		50000	0	0	True	True	0	False	True																
6395	generalMaterial	0	alchemyMaterial	60	Icon_Items.Piece_Enchant_Material_Blue_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		50000	0	0	True	True	0	False	True																
6405	combat_Item_111	5	enchantScroll	60	Icon_Items.body_Enchant_Scroll_2_Tex	0	10	2	EQUIP_ARMOR_BODY	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Body_Armor	152													
6409	combat_Item_111	5	enchantScroll	60	Icon_Items.body_Enchant_Scroll_3_Tex	0	10	2	EQUIP_ARMOR_BODY	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		100000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Body_Armor	156													
6423	combat_Item_111	5	enchantScroll	60	Icon_Items.leg_Enchant_Scroll_2_Tex	0	10	2	EQUIP_ARMOR_LEG	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	1500000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		150000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Leg_Armor	170													
6427	combat_Item_111	5	enchantScroll	60	Icon_Items.leg_Enchant_Scroll_3_Tex	0	10	2	EQUIP_ARMOR_LEG	EnchantScroll	60	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	2000000	False	False	0	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0			0	0		0	True		200000	0	1400	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue	Leg_Armor	174													
6459	generalMaterial	0	alchemyMaterial	60	Icon_Items.sharp_deco_feather_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	True		50000	0	0	True	True	0	False	True																
6490	combat_Item_111	180	combat	65	Icon_Items.potion5_Tex	0	100	1	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	False	None	29750	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0			0	0	60221108	0	False		2975	0	112	True	True	0	False	True	InterfaceSound.UseItem.Use_PotionDrinkCue															
6491	combat_Item_111	180	combat	65	Icon_Items.scrollresurrect_Tex	0	100	1	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	False	None	29750	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0			0	0	60221108	0	False		2975	0	112	True	True	0	False	True	InterfaceSound.UseItem.Use_PotionDrinkCue															
6492	lord_merchant_30	1	combat	65	Icon_Items.Scroll_Mysterypaper1_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246100	0	False		8000	0	103	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6493	lord_merchant_31	1	combat	65	Icon_Items.Scroll_Mysterypaper1_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246110	0	False		8000	0	104	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6494	lord_merchant_32	1	combat	65	Icon_Items.Scroll_Mysterypaper1_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246120	0	False		8000	0	105	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6495	lord_merchant_34	1	combat	65	Icon_Items.Scroll_Mysterypaper2_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246200	0	False		8000	0	203	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6496	lord_merchant_40	1	combat	65	Icon_Items.Scroll_Mysterypaper2_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246260	0	False		8000	0	209	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6497	lord_merchant_44	1	combat	65	Icon_Items.Scroll_Mysterypaper3_Tex	0	100	2	NO_COMBAT	DISPOSAL	65	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	False	None	80000	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	60246330	0	False		8000	0	306	True	True	0	False	True	InterfaceSound.UseItem.UseItemCue															
6506	generalMaterial	0	alchemyMaterial	65	Icon_Items.Low_BlueDarkKnife_Tex	0	100	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	False		10000	0	0	True	True	0	False	True																
6507	generalMaterial	0	alchemyMaterial	65	Icon_Items.Low_BlueRock_Tex	0	100	1	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	100000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	False		10000	0	0	True	True	0	False	True																
6512	generalMaterial	0	alchemyMaterial	65	Icon_Items.sharp_deco_feather_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	False		50000	0	0	True	True	0	False	True																
6513	generalMaterial	0	alchemyMaterial	65	Icon_Items.sharp_deco_feather_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	False		50000	0	0	True	True	0	False	True																
6514	generalMaterial	0	alchemyMaterial	65	Icon_Items.HorcaShield_Tex	0	100	2	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	500000	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0			0	0	0	0	False		50000	0	0	True	True	0	False	True																
7001	Crest_Point_Item1	0	crestPoint	1	Icon_Items.homonpbrts1b_Tex	0	1	0	NO_COMBAT	CREST_POINT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	2	0	0	0			0	0	0	0	False		0	0	0	False	False	0	False	True																
7002	Crest_Point_Item2	0	crestPoint	1	Icon_Items.homonpbrts2b_Tex	0	1	0	NO_COMBAT	CREST_POINT		InterfaceSound.Equip_ItemCUE.Equip_NormalCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	10	0	0	0			0	0	0	0	False		0	0	0	False	False	0	False	True																
7003	Crest_03	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7004	Crest_04	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7005	Crest_05	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7006	Crest_06	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7007	Crest_07	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7008	Crest_08	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	BERSERKER	0	0	0	False	False	0	False	True																
7009	Crest_09	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	PRIEST	0	0	0	False	False	0	False	True																
7010	Crest_10	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	PRIEST	0	0	0	False	False	0	False	True																
7011	Crest_11	0	crest	1	Icon_Items.customize1ar_Tex	0	1	0	NO_COMBAT	NO_COMBAT		InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue	False	None	1	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	0	0			0	0	0	0	False	ELEMENTALIST	0	0	0	False	False	0	False	True																
